X,Y,FID,ID,Name,EmplRange,NAICSCode,NAICSTitle,NAICSDescr,Phone,Fax,TollFree,EMail,WebAddress,StreetNo,StreetName,PostalCode,BuildingNo,UnitNo,Modified,CHArea,Ward,BIA,PIN_1
-79.59616445,43.63623462,13369,86827,Edible Arrangements,5 to 9,445299,Retail,All Other Specialty Food Stores,905-232-8932, , , ,www.ediblearrangements.ca,1891,Rathburn Rd E,L4W 3Z3, ,15,2022/08/17 00:00:00+00,Rathwood NHD,3, ,2670400
-79.74078595,43.55972711,13370,86830,Bain's Travel,1 to 4,561510,Administrative,Travel Agencies,647-258-1700, , ,Mini@bainstravel.com, ,3375,Thomas St,L5M 0P7, ,11,2021/06/30 00:00:00+00,Churchill Meadows NHD,10, ,26418400
-79.70714583,43.58015904,13371,86831,Streetsville Outdoor Pool,5 to 9,713940,Arts,Fitness and Recreational Sports Centres,905-615-4355, , , , ,335,Church St,L5M 2C2, , ,2022/08/26 00:00:00+00,Streetsville NHD,11, ,13271800
-79.64770938,43.57996703,13372,86832,Green Grotto (Grand Park) inc.,10 to 19,722511,Accommodation,Full-service restaurants,905-276-0909, , ,greengrottograndpark@gmail.com,www.greengrotto.ca,3920,Grand Park Dr,L5B 4M6, ,D-8,2022/05/06 00:00:00+00,Fairview NHD,7, ,20188400
-79.64770938,43.57996703,13373,86833,Ontario Diagnostics Centre,20 to 49,621390,Health Care,Offices of All Other Health Practitioners,905-896-2900,905-896-2901, ,odcsq1@trilliumimaging.ca,www.ontdc.com,3950,Grand Park Dr,L5B 4M6, ,3A,2022/05/09 00:00:00+00,Fairview NHD,7, ,20188400
-79.5572502,43.57420016,13374,86834,Interior Manufacturing Group Inc.,N/A,332329,Manufacturing,Other Ornamental and Architectural Metal Product Manufacturing,905-278-9510, , , ,www.imgmfg.com,992,Rangeview Rd,L5E 1H3, , ,2022/07/14 00:00:00+00,Lakeview Waterfront MN,1, ,12576500
-79.59002679,43.56068489,13375,86837,Waterstone Human Capital,10 to 19,541612,Professional,Human Resources Consulting Services,416-408-4545, , ,info@waterstonehc.com,www.waterstonehc.com,1290,Hurontario St,L5G 3H3, , ,2022/06/20 00:00:00+00,Mineola NHD,1, ,28758400
-79.63246714,43.71351794,13376,86840,King Currency Services,1 to 4,454390,Retail,Other Direct Selling Establishments,905-678-0247, , , ,www.kingfinancialservices.com,3437,Derry Rd E,L4T 1A8,Bldg 3,2,2022/06/29 00:00:00+00,Malton NHD,5,MLT,10299600
-79.63790272,43.71980161,13377,86841,Dollarama,10 to 19,452999,Retail,All Other Miscellaneous General Merchandise Stores,905-405-8619, , , ,www.dollarama.com,7205,Goreway Dr,L4T 2T9, , ,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.61769646,43.60797263,13378,86844,Forestwood Real Estate,20 to 49,531212,Real Estate,Offices of Real Estate Brokers,905-277-8800,905-277-8809, ,office@forestwoodrealestate.com,www.forestwoodrealestate.com,702,Burnhamthorpe Rd E,L4Y 2X3, ,9,2022/05/17 00:00:00+00,Applewood NHD,3, ,3296900
-79.58670249,43.60969149,13379,86845,In Health Massage + Reflexology,1 to 4,812190,Other Services,Other Personal Care Services,905-232-3368, , ,joeyrelax@hotmail.com, ,3100,Dixie Rd,L4Y 2A6, ,1A,2022/05/19 00:00:00+00,Applewood NHD,3, ,2134800
-79.58670249,43.60969149,13380,86846,LA Fitness,20 to 49,713940,Arts,Fitness and Recreational Sports Centres,289-724-0135, , , ,www.lafitness.com,3100,Dixie Rd,L4Y 2A6, ,2A,2022/05/19 00:00:00+00,Applewood NHD,3, ,2134800
-79.59074844,43.60471857,13381,86851,Universe Business & Tax Consultants Inc.,5 to 9,541213,Professional,Tax Preparation Services,905-275-8511,905-275-8725, ,info@universetax.ca, ,3034,Palstan Rd,L4Y 2Z6, ,101,2022/07/11 00:00:00+00,Applewood NHD,3, ,2196200
-79.63884134,43.72337714,13382,86852,Immigrant Women Pre-Employment Program (Malton Housing Resource Centre),20 to 49,911320,Public Administration,Immigration Services,905-677-6270,905-677-6281, ,info@mnsinfo.org,www.mnsinfo.org,3540,Morning Star Dr,L4T 1Y2, , ,2021/05/14 00:00:00+00,Malton CN,5, ,9615600
-79.63790272,43.71980161,13383,86853,Madonna ​Beauty Salon​​,1 to 4,812115,Other Services,Beauty Salons,647-997-4897, , , ,www.madonnabeautysalon.ca,7205,Goreway Dr,L4T 2T9, ,1A19,2022/08/18 00:00:00+00,Malton CN,5,MLT,9663800
-79.59106902,43.60423254,13384,86854,Advance Travel,1 to 4,561510,Administrative,Travel Agencies,905-896-4555, , ,advancetravel@ymail.com, ,1125,Dundas St E,L4Y 2C4, ,228,2022/07/11 00:00:00+00,Applewood NHD,3, ,1880200
-79.58829741,43.60634869,13385,86857,Sue's Hair Design,1 to 4,812116,Other Services,Unisex Hair Salons,905-279-8266, , , , ,1225,Dundas St E,L4Y 2C5, ,11,2022/06/02 00:00:00+00,Applewood NHD,3, ,1879500
-79.63790272,43.71980161,13386,86877,K.K Staffing,1 to 4,561310,Administrative,Employment Placement Agencies and Executive Search Services,647-749-0606, , ,info@kkstaffing.ca,www.kkstaffing.ca,7205,Goreway Dr,L4T 2T9, ,1B17,2022/08/22 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13387,86884,Bendoor Mediterranean,1 to 4,722512,Accommodation,Limited-service eating places,905-671-0500, , , , ,7205,Goreway Dr,L4T 2T9, ,2A07,2019/09/19 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13388,86886,The Inner U,1 to 4,812116,Other Services,Unisex Hair Salons,905-956-0082, , ,theinnerusalon@gmail.com, ,7205,Goreway Dr,L4T 2T9, ,1B23,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13389,86887,Sita Electronics,1 to 4,443143,Retail,Appliance  television and other electronics stores  ,647-956-3870,905-248-3515, ,printing1b24@gmail.com, ,7205,Goreway Dr,L4T 2T9, ,1B24,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13390,86889,Cell + Computer,1 to 4,443143,Retail,Appliance  television and other electronics stores  ,905-956-9191, , ,zafarch@hotmail.com, ,7205,Goreway Dr,L4T 2T9, ,1B26,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13391,86891,Times Square Watches,1 to 4,414410,Wholesale,Jewellery and Watch Wholesaler-Distributors,647-636-8575, , ,timessquarwatches@gmail.com, ,7205,Goreway Dr,L4T 2T9, ,1B27,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13392,86897,Glamour Trendz Inc.,1 to 4,812115,Other Services,Beauty Salons,647-849-1872, , ,glamourtrendz7@gmail.com, ,7205,Goreway Dr,L4T 2T9, ,1C17,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13393,86908,Bite Me,1 to 4,722512,Accommodation,Limited-service eating places,905-956-8666, , , ,www.bitemeslowly.com,7205,Goreway Dr,L4T 2T9, ,2A20 & 2A21,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13394,86910,African by Nature,1 to 4,448140,Retail,Family Clothing Stores,416-399-3601, , ,africanbynature@hotmail.com,www.african-bynature.com,7205,Goreway Dr,L4T 2T9, ,2B-01,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13395,86921,Tech Zilla,1 to 4,453930,Retail,Mobile Home Dealers,647-909-0037, , , , ,7205,Goreway Dr,L4T 2T9, ,1C07,2017/11/08 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13396,86939,Lucky Beauty Salon,1 to 4,812115,Other Services,Beauty Salons,905-461-3876, , , , ,7205,Goreway Dr,L4T 2T9, ,1C22,2022/08/17 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13397,86944,Fancy Fashions,1 to 4,448120,Retail,Women's Clothing Stores,905-676-8008, , , , ,7205,Goreway Dr,L4T 2T9, ,1C26,2017/11/08 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13398,86952,Uremit Money Transfer,1 to 4,523930,Finance,Investment Advice,905-671-4194, , ,ahsin@uremit.ca, ,7205,Goreway Dr,L4T 2T9, ,1C34,2019/09/19 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13399,86995,Cafe N Paan,1 to 4,722512,Accommodation,Limited-service eating places,647-546-7226, , , , ,7205,Goreway Dr,L4T 2T9, ,1D18,2017/11/08 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13400,87006,Ahmad Salon,1 to 4,812116,Other Services,Unisex Hair Salons,647-720-4997, , , , ,7205,Goreway Dr,L4T 2T9, ,1D28,2022/08/22 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13401,87013,Mr. Kane  Natural Juice Bar,1 to 4,722512,Accommodation,Limited-service eating places,416-671-1949, , , , ,7205,Goreway Dr,L4T 2T9, ,2C-20,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13402,87017,Starlife Insurance & Investments Inc.,1 to 4,524210,Finance,Insurance Agencies and Brokerages,416-890-3232,1-800-609-2757,1-855-409-1010,info@starlifeinsurance.ca,www.starlifeinsurance.ca,7205,Goreway Dr,L4T 2T9, ,1B15,2021/05/21 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13403,87022,Canadian Legal Settlement & Mediation,1 to 4,541110,Professional,Offices of Lawyers,905-216-3579, , ,jacoblegalsolutions@gmail.com,www.jacoblegalsolutions.ca,7205,Goreway Dr,L4T 2T9, ,2D06,2017/11/08 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13404,87024,Joti Beauty Salon,1 to 4,812115,Other Services,Beauty Salons,905-671-1557, , , , ,7205,Goreway Dr,L4T 2T9, ,2D08,2021/07/29 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13405,87025,Bluez Music Pharm,1 to 4,443146,Retail,Audio and video recordings stores,647-205-1581, , ,bluezmusicpharm@gmail.com,www.bluezmusicpharm.ca,7205,Goreway Dr,L4T 2T9, ,2C06,2022/08/25 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13406,87029,Shaan Jewellery,1 to 4,448310,Retail,Jewellery Stores,905-965-0247, , ,shaan.jewellery@yahoo.com,www.shaanjewellery.ca,7205,Goreway Dr,L4T 2T9, ,1E02,2021/07/09 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13407,87056,Greenline Fashion,1 to 4,448120,Retail,Women's Clothing Stores,647-739-1908, , , , ,7205,Goreway Dr,L4T 2T9, ,1E31,2019/09/19 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13408,87061,M-Tech Enterprise,1 to 4,443143,Retail,Appliance  television and other electronics stores  ,647-745-4140, , , , ,7205,Goreway Dr,L4T 2T9, ,1E36,2019/09/19 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13409,87065,SP Manpower,50 to 99,561310,Administrative,Employment Placement Agencies and Executive Search Services,416-662-6474, , ,office@spmanpower.ca,www.spmanpower.ca,7205,Goreway Dr,L4T 2T9, ,1A13,2021/07/29 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13410,87072,Preet TV & Networking Services,1 to 4,443143,Retail,Appliance  television and other electronics stores  ,416-843-0208, , ,preet.mount@gmail.com, ,7205,Goreway Dr,L4T 2T9, ,1E47,2019/09/19 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13411,87078,First Class Music Academy,1 to 4,611610,Educational,Fine Arts Schools,647-885-6752, , ,firstclassma@gmail.com,www.firstclassmusicacademy.com,7205,Goreway Dr,L4T 2T9, ,1E53,2022/08/19 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13412,87079,Ruby Fashions,1 to 4,448120,Retail,Women's Clothing Stores,905-956-0089, , , , ,7205,Goreway Dr,L4T 2T9, ,1E54,2021/07/27 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13413,87084,Family Homeopathy,1 to 4,446191,Retail,Food (Health) Supplement Stores,647-608-7301, , ,familyhomeopathy@gmail.com,www.thefamilyhomeopathy.com,7205,Goreway Dr,L4T 2T9, ,1E59,2022/06/30 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13414,87095,YouAsk4It,1 to 4,443143,Retail,Appliance  television and other electronics stores  ,905-783-4098, , ,Khanzadaashraf@gmail.com, ,7205,Goreway Dr,L4T 2T9, ,1A03,2021/07/29 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13415,87096,Tax Magic,1 to 4,541213,Professional,Tax Preparation Services,905-956-8000,905-956-8290, ,info@taxmagic.ca,www.taxmagic.ca,7205,Goreway Dr,L4T 2T9, ,1A04,2022/08/19 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13416,87099,Malton Hair Salon,1 to 4,812115,Other Services,Beauty Salons,905-956-4247, , , , ,7205,Goreway Dr,L4T 2T9, ,1A07,2021/07/29 00:00:00+00,Malton CN,5,MLT,9663800
-79.63790272,43.71980161,13417,87114,Everyday Wireless,1 to 4,453930,Retail,Mobile Home Dealers,647-717-2049, , ,Info@everydaywireless.ca,www.everydaywireless.ca,7205,Goreway Dr,L4T 2T9, ,1A28-29,2021/07/29 00:00:00+00,Malton CN,5,MLT,9663800
-79.58167394,43.55629728,13418,87124,Tim Hortons,10 to 19,722512,Accommodation,Limited-service eating places,905-271-8467, , , ,www.timhortons.com,150,Lakeshore Rd E,L5G 1E9,Bldg 1, ,2022/07/07 00:00:00+00,Port Credit CN,1,PC,13018200
-79.66361487,43.68932775,13419,87128,Metalsmiths Sterling,1 to 4,448310,Retail,Jewellery Stores,905-671-2223, , , ,www.metalsmiths.com,1,PIA,L5P 1B2, , ,2017/06/13 00:00:00+00,Airport SPA,5, ,31141506
-79.66361487,43.68932775,13420,87129,Metalsmiths Sterling,1 to 4,448310,Retail,Jewellery Stores,416-247-7678, , , ,www.metalsmiths.com,3,PIA,L5P 1B2, , ,2017/06/13 00:00:00+00,Airport SPA,5, ,31141506
-79.71036792,43.56272038,13421,87135,Tasty Hunan Cuisine,10 to 19,722511,Accommodation,Full-service restaurants,905-597-0143, , , ,www.xiangcunfaxian.com,2555,Erin Centre Blvd,L5M 5H1, ,3 to 5,2022/08/23 00:00:00+00,Central Erin Mills NHD,11, ,6756200
-79.66125208,43.64733589,13422,87139,Citilogistics,50 to 99,484110,Transportation,General Freight Trucking  Local,416-251-5545,416-403-0002, ,Customerservice@citilogistics.ca,www.citilogistics.ca,970,Verbena Rd,L5T 1T6, , ,2022/05/09 00:00:00+00,Northeast EA (West),5, ,5183400
-79.64782085,43.66186513,13423,87141,Northwinds Corp.,10 to 19,443143,Retail,Appliance  television and other electronics stores  ,905-455-1350, ,1-888-364-9121, ,www.northwinds.ca,1661,Trinity Dr,L5T 1K4, ,7 to 9,2018/12/30 00:00:00+00,Northeast EA (West),5, ,10235600
-79.66729418,43.68274689,13424,87142,Canada Consumer Credit Assistance,5 to 9,522390,Finance,Other Activities Related to Credit Intermediation,416-502-3100,905-676-8018,1-888-864-3131,info@makemedebtfree.ca,www.makemedebtfree.ca,7015,Tranmere Dr,L5S 1T7, ,20,2022/06/10 00:00:00+00,Northeast EA (West),5, ,14793500
-79.65657598,43.64540778,13425,87147,Meridian Canada,5 to 9,448199,Retail,All Other Clothing Stores,905-795-2700,905-795-8373,1-844-322-3487,admin@meridianandme.com,www.meridianandme.com,5925,Tomken Rd,L4W 4L8, ,9,2022/06/21 00:00:00+00,Northeast EA (West),5, ,10255400
-79.64581465,43.63584738,13426,87149,American Restaurant Services,10 to 19,561490,Administrative,Other Business Support Services,905-544-5300,905-544-9300, , , ,5500,Tomken Rd,L4W 2Z4, ,8,2022/06/17 00:00:00+00,Northeast EA (West),5, ,14786600
-79.59729846,43.6587212,13427,87158,Comply Works Ltd.,N/A,541619,Professional,Other Management Consulting Services,416-807-7022, , ,cw-support@veriforce.com,www.complyworks.com,2630,Skymark Ave,L4W 5A4, ,701,2021/08/10 00:00:00+00,Airport CC,5, ,10121700
-79.60232684,43.66085858,13428,87163,Astley Gilbert Ltd.,5 to 9,323119,Manufacturing,Other Printing,905-624-5500,905-624-8800, ,nigela@astleygilbert.com,www.astleygilbert.com,5190,Shuttle Dr,L4W 4J8, , ,2022/08/16 00:00:00+00,Airport CC,5, ,10116400
-79.59160769,43.59035994,13429,87172,3W Healthcare,1 to 4,339110,Manufacturing,Medical Equipment and Supplies Manufacturing,905-766-9587, , , , ,755,Queensway E,L4Y 4C5, ,5,2022/05/26 00:00:00+00,Dixie EA,1, ,31531400
-79.68301993,43.66125402,13430,87173,Highland Evergreen Supply Ltd.,5 to 9,411130,Wholesale,Nursery Stock and Plant Wholesaler-Distributors,905-670-7125, , ,sales@highlandevergreen.com,www.highlandevergreen.com,6870,Pacific Cir,L5T 1N8, , ,2021/07/26 00:00:00+00,Northeast EA (West),5, ,5157400
-79.67445043,43.65690435,13431,87175,HT Connect,5 to 9,541899,Professional,All Other Services Related to Advertising,905-795-7858, , ,accounts@htconnect.ca,www.htconnect.us,7490,Pacific Cir,L5T 2A3, ,1 to 3 & 7,2022/05/26 00:00:00+00,Northeast EA (West),5, ,5149400
-79.65297784,43.65576665,13432,87177,Mooney Sales Ltd.,1 to 4,441310,Retail,Automotive Parts and Accessories Stores,905-564-9547, , ,Jay@mooneysales.com,www.mooneysales.com,6110,Ordan Dr,L5T 2B4, ,5,2022/05/11 00:00:00+00,Northeast EA (West),5, ,10205100
-79.65865333,43.70783044,13433,87182,Skyfer Logistic Inc,5 to 9,488519,Transportation,Other Freight Transportation Arrangement,905-677-5000,905-677-4000, ,Info@skyferlogistics,www.skyferlogistics.com,2740,Slough St,L4T 1G3, ,8&9,2022/08/29 00:00:00+00,Northeast EA (West),5, ,10002300
-79.57188458,43.6133647,13434,87188,CL Custom Fabrication and Service,10 to 19,331110,Manufacturing,Iron and Steel Mills and Ferro-Alloy Manufacturing,905-897-3534, , ,info@clcustomfabrication.com,www.clcustomfabrication.com,1726,Mattawa Ave,L4X 1K1, , ,2022/05/16 00:00:00+00,Dixie EA,1, ,12418200
-79.66749772,43.62200531,13435,87192,Remedial Homeopathic Clinic,N/A,621390,Health Care,Offices of All Other Health Practitioners,416-616-6397, , ,visithomeopath@gmail.com,www.visithomeopath.com,100,Matheson Blvd E,L4Z 3P8, ,103,2021/05/21 00:00:00+00,Gateway EA (East),5, ,5136700
-79.60353151,43.65688062,13436,87194,X by 2 LLC,10 to 19,541310,Professional,Architectural Services,905-267-0223,905-267-0553, , ,www.xby2.com,2425,Matheson Blvd E,L4W 5K4, ,8th Floor,2018/12/30 00:00:00+00,Airport CC,5, ,10089400
-79.67251759,43.65021774,13437,87196,Newls Express & Warehousing Ltd.,10 to 19,488519,Transportation,Other Freight Transportation Arrangement,905-366-1592,905-366-1595, ,jay.newell@newl.ca, ,6390,Kestrel Rd,L5T 1Z3, , ,2022/05/16 00:00:00+00,Northeast EA (West),5, ,5181100
-79.6518964,43.69642205,13438,87201,Arora Tailors,1 to 4,315222,Manufacturing,Men's and Boys' Cut and Sew Suit  Coat and Overcoat Manufacturing,416-818-4546, , ,jasbirarora60@hotmail.com, ,2555,Derry Rd E,L4T 1A1, , ,2018/12/30 00:00:00+00,Northeast EA (West),5, ,10302900
-79.69440464,43.63821461,13439,87202,Intrinsik Corp.,20 to 49,551114,Management,Head Offices,905-364-7800,905-364-7816, ,info@intrinsik.com,www.intrinsik.com,6605,Hurontario St,L5T 0A4, ,500,2022/06/07 00:00:00+00,Gateway CC,5, ,25595900
-79.69440464,43.63821461,13440,87206,Canaray Specialists in Oral Radiology,10 to 19,621390,Health Care,Offices of All Other Health Practitioners, ,1-877-498-9329,1-877-498-9729,info@canaray.com,www.canaray.com,6605,Hurontario St,L5T 0A4, ,605,2022/06/07 00:00:00+00,Gateway CC,5, ,25595900
-79.69440464,43.63821461,13441,87207,Hair Club Mississauga,10 to 19,621390,Health Care,Offices of All Other Health Practitioners,905-564-8544, ,1-888-498-6685, ,www.hairclub.com,6605,Hurontario St,L5T 0A3, ,601,2021/05/14 00:00:00+00,Gateway CC,5, ,25595900
-79.69440464,43.63821461,13442,87208,MacGillivray Chartered Professional Accountants,10 to 19,541212,Professional,Offices of  Accountants,905-696-0707,905-696-0760, ,clientservice@macgillivray.com,www.macgillivray.com,6605,Hurontario St,L5T 0A3, ,600,2022/06/07 00:00:00+00,Gateway CC,5, ,25595900
-79.61342149,43.69847211,13443,87221,AbCelex Technologies Inc.,5 to 9,561990,Administrative,All Other Support Services,647-494-8787,647-494-8887, ,info@abcelex.com,www.abcelex.com,3403,American Dr,L4V 1T4, ,3&4,2022/07/18 00:00:00+00,Northeast EA (East),5, ,9807900
-79.61342149,43.69847211,13444,87232,Trillium Meditec Inc.,1 to 4,325410,Manufacturing,Pharmaceutical and Medicine Manufacturing,416-840-3428, , ,info@trilliummeditec.com,www.trilliummeditec.com,3403,American Dr,L4V 1T4, , ,2022/07/18 00:00:00+00,Northeast EA (East),5, ,9807900
-79.74165751,43.59126641,13445,87242,SCL Search,5 to 9,541612,Professional,Human Resources Consulting Services,905-230-7454, , ,info@sclsearch.com,www.sclsearch.com,6465,Millcreek Dr,L5N 5R6, ,212,2019/09/19 00:00:00+00,Meadowvale Business Park CC,9, ,4330900
-79.69685812,43.63606192,13446,87254,3M + KCI Medical Canada Inc.,20 to 49,446199,Retail,All Other Health and Personal Care Stores,905-565-7187,905-565-7270,1-800-668-5403, ,www.kci-medical.ca,75,Courtneypark Dr W,L5W 0E3, ,4,2019/12/12 00:00:00+00,Gateway CC,5, ,26228400
-79.69685812,43.63606192,13447,87259,E C O H Management Inc.,50 to 99,541620,Professional,Environmental Consulting Services,905-795-2800,905-795-2870, ,info@ecoh.ca,www.ecoh.ca,75,Courtneypark Dr W,L5W 0E3, ,1,2022/07/25 00:00:00+00,Gateway CC,5, ,26228400
-79.59618131,43.59677978,13448,87260,4KM Auto Services,1 to 4,811111,Other Services,General Automotive Repair,905-277-2886, , , , ,2576,Haines Rd,L4Y 1Y6, ,B,2022/06/01 00:00:00+00,Dixie EA,1, ,12562900
-79.59002064,43.60254043,13449,87265,Solo Performance Inc.,10 to 19,811111,Other Services,General Automotive Repair,905-703-1557, , ,soloperformance@cogeco.ca,www.solo-performance.com,2580,Stanfield Rd,L4Y 1S2, , ,2022/05/30 00:00:00+00,Dixie EA,1, ,12480100
-79.68893565,43.64314507,13450,87266,Imperial Cold Storage and Distribution Inc.,5 to 9,531130,Real Estate,Self-Storage Mini-Warehouses, , , , , ,299,Courtneypark Dr E,L5T 2T6, , ,2019/12/12 00:00:00+00,Gateway EA (East),5, ,21333200
-79.59211405,43.5972985,13451,87268,Envirosource Inc.,1 to 4,333413,Manufacturing,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,416-875-2116, , ,envirosourcecanada@gmail.com,www.envirosource.ca,2495,Haines Rd,L4Y 1Y7, , ,2022/08/29 00:00:00+00,Dixie EA,1, ,12562600
-79.59591723,43.59626379,13452,87269,Canadian Closets &Cabinets,1 to 4,442110,Retail,Furniture Stores,647-886-4588, , , , ,2570,Haines Rd,L4Y 4A3, ,1,2022/06/01 00:00:00+00,Dixie EA,1, ,12563000
-79.5838663,43.59665578,13453,87276,Bloor West Auto,10 to 19,415290,Wholesale,Other New Motor Vehicle Parts and Accessories Wholesaler-Distributors,905-279-9292, , ,team@blurwestauto.ca,www.megawheels.com,1075,Queensway E,L4Y 4C8, ,12&12A,2022/06/14 00:00:00+00,Dixie EA,1, ,12481300
-79.6931945,43.64773516,13454,87278,Specialty Gaskets Inc,50 to 99,331490,Manufacturing,Non-Ferrous Metal (except Copper and Aluminum) Rolling  Drawing  Extruding and Alloying,905-564-0807, , , ,www.specialitygaskets.com,295,Superior Blvd,L5T 2L6, ,2,2022/07/29 00:00:00+00,Gateway EA (East),5, ,5203900
-79.66729418,43.68274689,13455,87283,Edgetch H V A C Services Ltd.,10 to 19,541690,Professional,Other Scientific and Technical Consulting Services,647-376-4530,416-981-8950, ,Estimating@edgetch.com,www.edgetch.com,7015,Tranmere Dr,L5S 1T7, ,6,2022/06/10 00:00:00+00,Northeast EA (West),5, ,14793500
-79.59516226,43.59036214,13456,87289,Quickfast Heating and Air Conditioning Inc.,1 to 4,238220,Construction,Plumbing  Heating and Air-Conditioning Contractors,905-279-5556,905-279-5558, ,info@quickfasthvac.com,www.cfha.ca,2390,Cawthra Rd,L5A 2X1, ,2,2022/07/22 00:00:00+00,Dixie EA,7, ,396500
-79.70795216,43.63979366,13457,87290,Fenix Data Systems Inc.,5 to 9,511211,Information,Software publishers (except video game publishers),905-812-9737,905-564-4647, ,info@fenix.com,www.fenix.com,199,Longside Dr,L5W 1Z9, , ,2017/11/09 00:00:00+00,Gateway EA (West),5, ,23333100
-79.68703685,43.6487656,13458,87291,Berlitz Canada,100 to 299,611630,Educational,Language Schools,905-564-0177, ,1-866-428-1005, ,www.berlitz.ca,6660,Kennedy Rd,L5T 2M9, ,212,2017/11/09 00:00:00+00,Gateway EA (East),5, ,5198700
-79.59437515,43.59788146,13459,87295,Dr. Volta W.K. Tsoi Dental Clinic,5 to 9,621210,Health Care,Offices of Dentists,905-275-3838, , ,tsoil12@rogers.com,www.drvoltatsoidentistry.com,888,Dundas St E,L4Y 4G6, ,B1-B1,2022/06/28 00:00:00+00,Dixie EA,1, ,18433700
-79.59437515,43.59788146,13460,87296,Care Cleaner and Alterations,1 to 4,812320,Other Services,Dry Cleaning and Laundry Services (except Coin-Operated),647-800-0458, , , , ,888,Dundas St E,L4Y 4G6, ,K5,2022/06/28 00:00:00+00,Dixie EA,1, ,18433700
-79.70795216,43.63979366,13461,87303,Pelican Creations Inc.,1 to 4,238330,Construction,Flooring Contractors,905-565-6080,905-525-6091, , ,www.pelicancreations.com,199,Longside Dr,L5W 1Z9, , ,2017/11/09 00:00:00+00,Gateway EA (West),5, ,23333100
-79.68703685,43.6487656,13462,87304,Navdeep Bains  PC  MP Office,5 to 9,912910,Public Administration,Other Provincial and Territorial Public Administration,905-564-0228,905-564-1147, ,Navdeep.Bains@parl.gc.ca,www.navdeepbains.mp,6660,Kennedy Rd,L5T 2M9, ,210,2018/12/30 00:00:00+00,Gateway EA (East),5, ,5198700
-79.58040309,43.61076452,13463,87306,Kanda Optical,1 to 4,446130,Retail,Optical Goods Stores,905-277-3535,905-277-3506, ,creekside@kandaoptical.com,www.kandaoptical.com,1476,Dundas St E,L4X 1L3, ,2,2022/05/12 00:00:00+00,Dixie EA,1, ,12570700
-79.58040309,43.61076452,13464,87307,M & M Food Market,5 to 9,445299,Retail,All Other Specialty Food Stores,905-896-7726, , ,store082@mmms.ca,www.mmfoodmarket.com,1476,Dundas St E,L4X 1L4, ,12,2022/05/12 00:00:00+00,Dixie EA,1, ,12570700
-79.58040309,43.61076452,13465,87308,Quik Chik,5 to 9,722512,Accommodation,Limited-service eating places,905-896-7861, , ,quikchik006@gmail.com,www.quikchik.ca,1476,Dundas St E,L4X 1L4, ,3,2022/05/12 00:00:00+00,Dixie EA,1, ,12570700
-79.58040309,43.61076452,13466,87309,Orangetheory Fitness,5 to 9,713940,Arts,Fitness and Recreational Sports Centres,647-494-3364, , ,studioca037@orangetheroyfitness.ca,www.creeksidecrossing.orangetheoryfitness.com,1476,Dundas St E,L4X 1L4, ,7 & 8,2022/05/12 00:00:00+00,Dixie EA,1, ,12570700
